API Well Number,County,Company Name,API Hole Number,Sidetrack Code,Completion Code,Well Type Code,Production Field,Well Status Code,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, Mcf","Water Produced, bbl","Oil Produced, bbl",Reporting Year,New Georeferenced Column
31009673500000,Cattaraugus,M. J. McCaffery Oil Co.,67350,00,00,OD,Chipmunk,NR,Sue 44,Carrollton,Chipmunk,0,,0,0,2007,"Carrollton, NY
(42.023289, -78.628438)"
31013154970000,Chautauqua,Empire Energy E&P LLC,15497,00,00,GD,Lakeshore,AC,"Kayser, F 1",Westfield,Medina,12,1649,0,0,2003,"Westfield, NY
(42.324884, -79.573821)"
31009051620000,Cattaraugus,"Copper Ridge Oil, Inc.",05162,00,00,OD,Five Mile,PA,Lunn Place and Stopfel 11,Olean,Bradford,12,0,0,,2001,"Olean, NY
(42.077495, -78.429849)"
31009648730000,Cattaraugus,"Carls, Kevin D",64873,00,00,OD,Bradford,AC,Wilson 18,Allegany,Bradford Third,12,,10,1,2004,"Allegany, NY
(42.088061, -78.491258)"
31013180310000,Chautauqua,Empire Energy E&P LLC,18031,00,00,GD,Lakeshore,AC,Filegar-Sischo 1,Ellington,Medina,12,775,,,2001,"Ellington, NY
(42.215868, -79.108075)"
31003094600000,Allegany,"Klein, Roger, A. Jr.",09460,00,00,OD,Richburg,AC,43 Black,Alma,Richburg,6,,0,10,2005,"Alma, NY
(42.012207, -78.060759)"
31013087480000,Chautauqua,Libra Petroleum Company,08748,00,00,OD,Busti,AC,Hanson 8,Busti,Glade,12,,0,14,2004,"Busti, NY
(42.038067, -79.283549)"
31101615470000,Steuben,Yahn & Yahn Inc.,61547,00,00,OD,Beech Hill-Independence,PA,Old Barney,West Union,Fulmer Valley,12,52,5,,2001,"West Union, NY
(42.094951, -77.725816)"
31013162250000,Chautauqua,Empire Energy E&P LLC,16225,00,00,GD,Lakeshore,AC,NYSRA 11-1513,North Harmony,Medina,12,915,75,,2007,"North Harmony, NY
(42.094296, -79.374999)"
31013115020000,Chautauqua,Empire Energy E&P LLC,11502,00,00,GD,Lakeshore,AC,Francis 348 1,Arkwright,Medina,12,1819,0,0,2002,"Arkwright, NY
(42.406943, -79.236356)"
31013198220000,Chautauqua,"Lenape Resources, Inc.",19822,00,00,GD,Lakeshore,AC,Thule/Bly 297,Ellery,Medina,8,86,50,0,2002,"Ellery, NY
(42.159868, -79.393216)"
31013164890000,Chautauqua,Empire Energy E&P LLC,16489,00,00,GD,Lakeshore,AC,"Napper, H. 630",Westfield,Medina,12,4402,44,0,2002,"Westfield, NY
(42.324884, -79.573821)"
31123205390000,Yates,"PPP Future Development, Inc.",20539,00,00,GE,North Penn Yan,SI,Barden 1,Benton,Medina-Queenston,0,0,0,0,2001,"Benton, NY
(42.717561, -77.049243)"
31003677190000,Allegany,Collins Oil Co.,67719,00,00,IW,Richburg,IN,Vincent 0160,Scio,Richburg,0,0,,0,2004,"Scio, NY
(42.171429, -77.97865)"
31009121830000,Cattaraugus,SWEPI LP,12183,00,00,OD,Bradford,PA,Enterprise Transit St 117,Allegany,"Chipmunk, Bradford 2nd & 3rd",,,2327,,2003,"Allegany, NY
(42.088061, -78.491258)"
31009203460000,Cattaraugus,"Remington, Donald",20346,00,00,OD,Chipmunk,NR,Smith Lease 8,Carrollton,Upper Devonian,0,,0,0,2005,"Carrollton, NY
(42.023289, -78.628438)"
31013117110000,Chautauqua,Empire Energy E&P LLC,11711,00,00,GD,Lakeshore,AC,Village of Brocton 299,Portland,Medina,12,1141,0,0,2006,"Portland, NY
(42.379838, -79.467344)"
31013191080000,Chautauqua,"Shelex Drilling, Inc.",19108,00,00,GD,Lakeshore,AC,Cheney Unit 1,North Harmony,Medina,11,564,0,,2006,"North Harmony, NY
(42.094296, -79.374999)"
31009225660000,Cattaraugus,A. J. Lease Account,22566,00,00,GD,Chaffee-Arcade,NR,Medina Power Co Mpc 3,Yorkshire,Medina,11,1915,0,0,2001,"Yorkshire, NY
(42.530173, -78.472591)"
31013160820000,Chautauqua,Empire Energy E&P LLC,16082,00,00,GD,Lakeshore,AC,"Legters, J 3",Clymer,Medina,12,4823,,,2001,"Clymer, NY
(42.02082, -79.629966)"
31003664540000,Allegany,"Oconnor, James",66454,00,00,OD,Richburg,NR,Oconner 6,Genesee,Richburg,0,0,,0,2003,"Genesee, NY
(42.02693, -78.205893)"
31013049700000,Chautauqua,Eagle S & T,04970,00,00,OD,Busti,AC,Anderson 2,Busti,Glade,10,,0,8,2006,"Busti, NY
(42.038067, -79.283549)"
31013142780000,Chautauqua,"Southwell, R.C.",14278,00,00,OD,Busti,IN,Peereboom 15,Busti,Glade,6,,1,11,2004,"Busti, NY
(42.038067, -79.283549)"
31003128630000,Allegany,"Plants & Goodwin, Inc.",12863,00,00,OD,Beech Hill-Independence,AC,Mervine 23,Independence,Fulmer Valley,12,1282,25,119,2006,"Independence, NY
(42.088045, -77.781386)"
31015230170100,Chemung,Talisman Energy USA Inc.,23017,01,00,GE,Not Applicable,PA,Hammond 1-A,Catlin,Black River,0,0,0,,2006,"Catlin, NY
(42.244978, -76.905551)"
31009658570000,Cattaraugus,Thomas A Miller Oil Co.,65857,00,00,OD,Bradford,AC,McDivitt 74,Olean,Bradford,10,,,48,2003,"Olean, NY
(42.077495, -78.429849)"
31013189360000,Chautauqua,Empire Energy E&P LLC,18936,00,00,GD,Lakeshore,AC,"Quinn, G 1",Poland,Medina,12,1446,0,0,2003,"Poland, NY
(43.226463, -75.062063)"
31013218140000,Chautauqua,"Lenape Resources, Inc.",21814,00,00,OD,Ellery,SI,"Anderson, W 1",Ellery,Bass Island,1,0,40,0,2005,"Ellery, NY
(42.159868, -79.393216)"
31009181140000,Cattaraugus,"Texas Keystone, Inc.",18114,00,00,GD,Lakeshore,AC,R Johnson 1,Otto,Medina,,656,,,2001,"Otto, NY
(42.35589, -78.832619)"
31003627070000,Allegany,Hunt Oil Co.,62707,00,00,IW,Richburg,IN,Bellamy Farm 10w,Alma,Richburg,6,0,0,,2006,"Alma, NY
(42.012207, -78.060759)"
31037173230000,Genesee,"New York Gas & Oil Company, Inc.",17323,00,00,GD,Alden-Lancaster,AC,Darien Lake State Park 10,Darien,Medina,12,1350,0,,2006,"Darien, NY
(42.902048, -78.350767)"
31121144440000,Wyoming,"Mesa Energy, Inc.",14444,00,00,GD,Java,AC,Sicliari 2,Java,Medina,12,645,,,2004,"Java, NY
(42.680465, -78.440038)"
31003662460000,Allegany,"Clark, Bruce",66246,00,00,OD,Fulmer Valley,AC,Clark 5,Andover,Fulmer Valley,12,,0,4,2006,"Andover, NY
(42.156405, -77.795231)"
31009658530000,Cattaraugus,Thomas A Miller Oil Co.,65853,00,00,OD,Bradford,AC,McDivitt 5,Olean,Bradford,10,,,48,2003,"Olean, NY
(42.077495, -78.429849)"
31013110210000,Chautauqua,Empire Energy E&P LLC,11021,00,00,GD,Lakeshore,AC,Powell 77,Portland,Medina,12,2332,20,0,2001,"Portland, NY
(42.379838, -79.467344)"
31099194700000,Seneca,Columbia Natural Resources  LLC,19470,00,00,GD,Fayette-Waterloo,AC,Lerch 1 (4085),Varick,Queenston,12,2844,0,0,2005,"Varick, NY
(42.780582, -76.851922)"
31013162250000,Chautauqua,Empire Energy E&P LLC,16225,00,00,GD,Lakeshore,AC,NYSRA 11-1513,North Harmony,Medina,12,1097,145,,2006,"North Harmony, NY
(42.094296, -79.374999)"
31029637450000,Erie,All Saints Lutheran Church,63745,00,00,GD,Orchard Park-Hamburg,NR,All Sts. Lutheran Church,Hamburg,Medina,12,627,0,,2005,"Hamburg, NY
(42.723291, -78.839026)"
31009664030000,Cattaraugus,M. J. McCaffery Oil Co.,66403,00,00,OD,Chipmunk,AC,Hill 5,Carrollton,Chipmunk,,,,,2003,"Carrollton, NY
(42.023289, -78.628438)"
31013188540000,Chautauqua,"GFS Energy, Inc.",18854,00,00,GD,Lakeshore,AC,Chautauqua County 1,Arkwright,Medina,11,1053,0,,2007,"Arkwright, NY
(42.406943, -79.236356)"
31009628380000,Cattaraugus,Case Brothers Inc.,62838,00,00,OD,Bradford,PA,Rumsey So 84,Allegany,Bradford,12,,10,40,2006,"Allegany, NY
(42.088061, -78.491258)"
31013117570000,Chautauqua,Libra Petroleum Company,11757,00,00,OD,Busti,AC,"Crandall, E 11",Busti,Glade,12,,0,63,2005,"Busti, NY
(42.038067, -79.283549)"
31101174880000,Steuben,SWEPI LP,17488,00,00,GW,Not Applicable,SI,Coleman 1,West Union,Not Applicable,0,0,0,0,2007,"West Union, NY
(42.094951, -77.725816)"
31013093530000,Chautauqua,"Decker, James K. & Tiffany J.",09353,00,00,OD,Busti,AC,Tellinghuisen 6,Busti,Glade,12,,0,24,2006,"Busti, NY
(42.038067, -79.283549)"
31009189880000,Cattaraugus,"Cochran, Alvin L.",18988,00,00,OD,Chipmunk,AC,Peter D. Brennan 1,Carrollton,Chipmunk,12,0,0,54,2007,"Carrollton, NY
(42.023289, -78.628438)"
31013180530000,Chautauqua,"Kastle Resources Enterprises, Inc.",18053,00,00,GD,Lakeshore,AC,Carpenter 3,Ellington,Medina,12,2220,70,,2006,"Ellington, NY
(42.215868, -79.108075)"
31003552060000,Allegany,Helmhold Oil,55206,00,00,OD,Fulmer Valley,IN,Roeske Lot 229 4,Willing,Fulmer Valley,7,,0,4,2006,"Willing, NY
(42.085346, -77.922864)"
31013110780000,Chautauqua,"Lenape Resources, Inc.",11078,00,00,GD,Lakeshore,AC,Kopta 107,Mina,Medina,12,1500,100,0,2005,"Mina, NY
(42.130114, -79.694407)"
31013145530000,Chautauqua,Empire Energy E&P LLC,14553,00,00,GD,Lakeshore,AC,Zachary 590,Westfield,Medina,12,1222,12,0,2001,"Westfield, NY
(42.324884, -79.573821)"
31107212940000,Tioga,Summit Operating LLC,21294,00,00,GE,Stagecoach,SI,Mead 01,Owego,Helderberg,9,75,0,0,2001,"Owego, NY
(42.103237, -76.263163)"
31101228780000,Steuben,Yahn & Yahn Inc.,22878,00,00,OD,Beech Hill-Independence,AC,Edlind 10,West Union,Fulmer Valley,12,154,15,70,2006,"West Union, NY
(42.094951, -77.725816)"
31121219000000,Wyoming,"Lenape Resources, Inc.",21900,00,00,GW,Cascade Brook,SI,"Leaton, G 1",Covington,Theresa,0,0,0,0,2007,"Covington, NY
(42.853421, -78.010388)"
31003659530000,Allegany,"Sturdevant, Walter B.",65953,00,00,OD,Fulmer Valley,IN,W & J 12,Willing,Fulmer Valley,0,,0,0,2005,"Willing, NY
(42.085346, -77.922864)"
31013201220000,Chautauqua,"REI-NY, LLC",20122,00,00,GW,Ellery,IN,Bargar 8,Ellery,Akron,0,0,0,0,2006,"Ellery, NY
(42.159868, -79.393216)"
31013223410000,Chautauqua,"Chautauqua Energy, Inc.",22341,00,00,GD,North Harmony,AC,"Adamson, W 1",North Harmony,Onondaga,1,200,0,0,2004,"North Harmony, NY
(42.094296, -79.374999)"
31013055470000,Chautauqua,"Vertical Energy, Inc.",05547,00,00,OD,Busti,AC,Crandall 3-3,Busti,Glade,12,,1,11,2006,"Busti, NY
(42.038067, -79.283549)"
31003651920000,Allegany,T.M. Quaintance Crude Oil Production,65192,00,00,OD,Ford's Brook,PA,Quaker q75,Alma,Richburg,12,0,0,,2002,"Alma, NY
(42.012207, -78.060759)"
31013224570000,Chautauqua,"Schreiner Oil & Gas, Inc.",22457,00,00,GD,Lakeshore,AC,"Hawley, C 1",Hanover,Medina,12,1835,0,0,2002,"Hanover, NY
(42.9669, -75.378098)"
31009665950000,Cattaraugus,"Brenan, Jerry L. and Connie C.",66595,00,00,OD,Chipmunk,IN,Sutter 26,Allegany,Chipmunk,12,0,50,,2002,"Allegany, NY
(42.088061, -78.491258)"
31009130720000,Cattaraugus,"East Resources, Inc.",13072,00,00,IW,Bradford,PA,Enterprise Transit St 074,Allegany,"Chipmunk, Bradford 2nd & 3rd",0,0,2467,0,2004,"Allegany, NY
(42.088061, -78.491258)"
31009172690000,Cattaraugus,"Hydrocarbon Generation, Inc.",17269,00,00,GW,Chipmunk,IN,Sue Maloney1,Carrollton,Oriskany,12,135,0,,2005,"Carrollton, NY
(42.023289, -78.628438)"
31003652410000,Allegany,"C.O.G. Development & Resources, Inc.",65241,00,00,OD,Richburg,IN,Lincoln l18,Bolivar,Richburg,0,0,0,0,2001,"Bolivar, NY
(42.066701, -78.167667)"
31013171770000,Chautauqua,"Cotton Well Drilling Co., Inc.",17177,00,00,GD,Lakeshore,AC,Hebner 1,Villenova,Medina,12,1282,45,,2006,"Villenova, NY
(42.391743, -79.119456)"
31009167250000,Cattaraugus,"Stedman Energy, Inc.",16725,00,00,GD,Lakeshore,AC,Ormond 1,Randolph,Medina,12,2246,0,0,2002,"Randolph, NY
(42.161398, -78.978764)"
31003666700000,Allegany,Choudhury Oil & Gas Mining Corporation,66670,00,00,OD,Richburg,AC,Cass 57,Wirt,Richburg,12,0,0,0,2007,"Wirt, NY
(42.137408, -78.150594)"
31003680050000,Allegany,"Sturdevant, Walter B.",68005,00,00,OD,Richburg,NR,J&R Oil Lot 8 105,Bolivar,Richburg,0,0,0,0,2007,"Bolivar, NY
(42.066701, -78.167667)"
31009211860000,Cattaraugus,Fault Line Oil Corp.,21186,00,00,GD,Sardinia,PA,Wes Land Devel 1,Yorkshire,Medina,,,,,2001,"Yorkshire, NY
(42.530173, -78.472591)"
31009168490000,Cattaraugus,Empire Energy E&P LLC,16849,00,00,GD,Lakeshore,AC,"Meyers, B 2",Leon,Medina,12,3408,,,2002,"Leon, NY
(42.293071, -79.01636)"
31003659970000,Allegany,"Young, Douglas V.",65997,00,00,OD,Richburg,IN,Emerson 05,Scio,Richburg,0,,0,0,2005,"Scio, NY
(42.171429, -77.97865)"
31009655170000,Cattaraugus,"BDH Oil, Inc.",65517,00,00,OD,Chipmunk,NR,Nichols Run Ho-5,Allegany,Chipmunk & Bradford 2nd,0,,0,0,2004,"Allegany, NY
(42.088061, -78.491258)"
31003115310000,Allegany,Richardson Petroleum Corp.,11531,00,00,OD,Beech Hill-Independence,AC,Potter 14 (Old),Independence,Fulmer Valley,12,653,4,22,2007,"Independence, NY
(42.088045, -77.781386)"
31013125300000,Chautauqua,"Kastle Resources Enterprises, Inc.",12530,00,00,GW,Lakeshore,AC,Miktuk NY 63,Harmony,Medina,12,5297.8800000000001,,,2001,"Harmony, NY
(42.074924, -79.486378)"
31029016180000,Erie,Iroquois Gas Corp.,01618,00,00,GD,Lawtons,PA,Lawtons 1,Collins,Medina,0,0,0,,2006,"Collins, NY
(42.496522, -78.914064)"
31029160950000,Erie,"Wattles, Richard F.",16095,00,00,GD,Orchard Park-Hamburg,AC,Schultz 1,Boston,Medina,12,2500,0,0,2002,"Boston, NY
(42.623202, -78.731581)"
31003657180000,Allegany,Pine Oil Co.,65718,00,00,IW,Richburg,NR,Pine Oil 131,Genesee,Richburg,0,0,0,,2005,"Genesee, NY
(42.02693, -78.205893)"
31009622260000,Cattaraugus,M. J. McCaffery Oil Co.,62226,00,00,OD,Chipmunk,AC,Roggenbaum 17,Carrollton,Chipmunk,,0,,,2002,"Carrollton, NY
(42.023289, -78.628438)"
31013116590000,Chautauqua,"Resource Energy, LLC",11659,00,00,GD,Lakeshore,AC,"Donelson, P. 1",North Harmony,Medina,12,3209,0,0,2004,"North Harmony, NY
(42.094296, -79.374999)"
31013179410000,Chautauqua,"Bunce, Fred. E. & Beverly J.",17941,00,00,GD,Lakeshore,AC,"Anderson, B. 1",Busti,Medina,12,0,0,0,2007,"Busti, NY
(42.038067, -79.283549)"
31029040970000,Erie,"Reserve Gas Co., Inc.",04097,00,00,GD,Alden-Lancaster,AC,Vine 1,Alden,Medina,12,1102,0,0,2001,"Alden, NY
(42.900146, -78.4922)"
31003661040000,Allegany,"Plants & Goodwin, Inc.",66104,00,00,OD,Richburg,SI,Nelson 10,Wirt,Richburg,12,,6,8,2007,"Wirt, NY
(42.137408, -78.150594)"
31013088650000,Chautauqua,Libra Petroleum Company,08865,00,00,OD,Busti,AC,L.Crandall 13,Busti,Glade,12,0,0,,2002,"Busti, NY
(42.038067, -79.283549)"
31013200350000,Chautauqua,"Shelex Drilling, Inc.",20035,00,00,GD,Lakeshore,AC,Charles Avery 1,North Harmony,Medina,12,694,0,,2005,"North Harmony, NY
(42.094296, -79.374999)"
31029181340000,Erie,"New York Gas & Oil Company, Inc.",18134,00,00,GD,Alden-Lancaster,AC,Sharpe 1,Alden,Medina,12,863,39,,2007,"Alden, NY
(42.900146, -78.4922)"
31051173750000,Livingston,"Lenape Resources, Inc.",17375,00,00,GD,Uhley Corners-Caledonia,AC,Doolittle 166,York,Medina,11,544,0,0,2005,"York, NY
(42.871099, -77.885584)"
31013155850000,Chautauqua,Empire Energy E&P LLC,15585,00,00,GD,Lakeshore,AC,"Nickerson,L 6a",Chautauqua,Medina,11,218,50,0,2003,"Chautauqua, NY
(42.251704, -79.501693)"
31013126840000,Chautauqua,Waffenbauch USA Corp.,12684,00,00,GD,Lakeshore,AC,Farver 1,Chautauqua,Medina,12,2026,,,2003,"Chautauqua, NY
(42.251704, -79.501693)"
31029190090000,Erie,"Stedman Energy, Inc.",19009,00,00,GD,Brant-Eden,AC,Bower 3,Eden,Medina,12,1171,0,,2005,"Eden, NY
(42.652413, -78.896936)"
31013184040000,Chautauqua,"Stedman Energy, Inc.",18404,00,00,GD,Lakeshore,AC,Lown 3a,Ellery,Medina,12,1007,0,0,2002,"Ellery, NY
(42.159868, -79.393216)"
31013124390000,Chautauqua,"Cotton Well Drilling Co., Inc.",12439,00,00,GD,Lakeshore,AC,Hanover Fi 2,Hanover,Medina,12,1208,95,,2003,"Hanover, NY
(42.9669, -75.378098)"
31029193390000,Erie,Great Lakes Energy Partners,19339,00,00,GD,Sardinia,AC,John Tuczapski 2,Sardinia,Medina,12,894,0,0,2005,"Sardinia, NY
(42.541044, -78.508184)"
31003623780000,Allegany,"Simon of Bolivar Enterprises, Inc.",62378,00,00,OD,Richburg,AC,Cowles 14,Bolivar,Richburg,7,0,0.5,4,2001,"Bolivar, NY
(42.066701, -78.167667)"
31013120720000,Chautauqua,Eagle S & T,12072,00,00,OD,Busti,IN,Piazza 14,Busti,Glade,4,,0,0,2003,"Busti, NY
(42.038067, -79.283549)"
31013141810000,Chautauqua,"P & H Gas, LLC",14181,00,00,GD,Lakeshore,AC,Larraine 1,Pomfret,Medina,12,1808,0,0,2002,"Pomfret, NY
(42.439996, -79.331441)"
31003639690000,Allegany,"Saint John Exploration & Production, Inc.",63969,00,00,OD,Richburg,IN,Trio Farm 56,Bolivar,Richburg,0,,0,0,2004,"Bolivar, NY
(42.066701, -78.167667)"
31003094340000,Allegany,Sandstone Development,09434,00,00,OD,Richburg,AC,Slade Lot 29 E-23,Genesee,Richburg,12,0,0,,2001,"Genesee, NY
(42.02693, -78.205893)"
31029017330000,Erie,Iroquois Gas Corp.,01733,00,00,GD,Not Applicable,PA,L. Nice,Colden,Medina,0,0,,,2001,"Colden, NY
(42.644234, -78.684775)"
31009139240000,Cattaraugus,Case Brothers Inc.,13924,00,00,OD,Bradford,AC,Moyer 01,Carrollton,Chipmunk,12,,3,30,2004,"Carrollton, NY
(42.023289, -78.628438)"
31029038110000,Erie,Iroquois Gas Corp.,03811,00,00,GD,Wales,PA,Lockwood A M 1,Lackawanna,Medina,0,0,0,,2006,"Lackawanna, NY
(42.816277, -78.824001)"
31003699650000,Allegany,"Tjhung, Frank T.",69965,00,00,IW,Fulmer Valley,NR,GPS 1130,Wellsville,Not Applicable,0,0,0,,2005,"Wellsville, NY
(42.120693, -77.946058)"
31029035440000,Erie,Iroquois Gas Corp.,03544,00,00,GD,Orchard Park-Hamburg,PA,Benz Martin 1,Orchard Park,Medina,,,,,2004,"Orchard Park, NY
(42.767456, -78.743906)"
31013198850000,Chautauqua,"Chautauqua Energy, Inc.",19885,00,00,GD,Lakeshore,AC,Wainwright 2,Westfield,Medina,12,2232,0,0,2001,"Westfield, NY
(42.324884, -79.573821)"
31013105320000,Chautauqua,Empire Energy E&P LLC,10532,00,00,GD,Lakeshore,AC,Norman 198,Ripley,Medina,12,1031,0,0,2003,"Ripley, NY
(42.266859, -79.710476)"
31009649310000,Cattaraugus,"BDH Oil, Inc.",64931,00,00,OD,Bradford,NR,James Lease 25,Olean,Bradford Third,2,,3,3,2005,"Olean, NY
(42.077495, -78.429849)"
31009660930000,Cattaraugus,"Little, Jay R.",66093,00,00,OD,Chipmunk,AC,Bucher 1,Carrollton,Chipmunk,12,0,0,,2001,"Carrollton, NY
(42.023289, -78.628438)"
31003699180000,Allegany,Ashe Oil Company,69918,00,00,OD,Richburg,IN,Central 38,Scio,Richburg,0,,0,0,2006,"Scio, NY
(42.171429, -77.97865)"
31013116370000,Chautauqua,"Ames, Donald A.",11637,00,00,GD,Lakeshore,AC,Raynor 291,Chautauqua,Medina,0,0,0,0,2001,"Chautauqua, NY
(42.251704, -79.501693)"
31009661320000,Cattaraugus,"Stephan, Phillip",66132,00,00,OD,Bradford,IN,Kurty 5,Allegany,Bradford,12,,0,0,2006,"Allegany, NY
(42.088061, -78.491258)"
31029192200000,Erie,"Eclipse Energy Company, LLC",19220,00,00,GD,Brant-Eden,IN,Mooney 1,Eden,Medina,0,0,0,0,2002,"Eden, NY
(42.652413, -78.896936)"
31009551500000,Cattaraugus,"McCracken, Carl A. III",55150,00,00,OD,Bradford,PA,McCray 51,Carrollton,Bradford,12,,5,5,2007,"Carrollton, NY
(42.023289, -78.628438)"
31003171090000,Allegany,"Otis Eastern Service, Inc.",17109,00,00,OD,Fulmer Valley,AC,Tullar 1 Fanton,Wellsville,Fulmer Valley,12,608,3,182,2005,"Wellsville, NY
(42.120693, -77.946058)"
31013067630000,Chautauqua,"Vertical Energy, Inc.",06763,00,00,OD,Busti,AC,Towne Robert E 6,Busti,Glade,12,,4,18,2003,"Busti, NY
(42.038067, -79.283549)"
31013176950000,Chautauqua,"Kastle Resources Enterprises, Inc.",17695,00,00,GD,Lakeshore,AC,Hess 3,Cherry Creek,Medina,12,1904,105,,2003,"Cherry Creek, NY
(42.296322, -79.099108)"
31003673680000,Allegany,"Dick, Cinda S.",67368,00,00,OD,Richburg,IN,Cobble 03,Wirt,Richburg,12,,,,2004,"Wirt, NY
(42.137408, -78.150594)"
31013145470000,Chautauqua,Empire Energy E&P LLC,14547,00,00,GD,Lakeshore,AC,Mansfield 584,Westfield,Medina,12,1281,102,0,2002,"Westfield, NY
(42.324884, -79.573821)"
31013120930000,Chautauqua,Empire Energy E&P LLC,12093,00,00,GD,Lakeshore,AC,Becker 1308,Hanover,Medina,0,471,0,0,2003,"Hanover, NY
(42.9669, -75.378098)"
31013136920000,Chautauqua,"Briggs, Diane M. & Stone, Betsy B.",13692,00,00,GD,Lakeshore,AC,1 Briggs,Sheridan,Medina,12,0,0,,2006,"Sheridan, NY
(42.485764, -79.241801)"
31013177630000,Chautauqua,Great Lakes Energy Partners,17763,00,00,GD,Lakeshore,AC,Legters 1,Clymer,Medina,12,54,0,0,2005,"Clymer, NY
(42.02082, -79.629966)"
31003611230000,Allegany,Moose Oil Co.,61123,00,00,IW,Richburg,NR,Tullar p-6,Bolivar,Waugh & Porter,0,0,0,0,2002,"Bolivar, NY
(42.066701, -78.167667)"
31013165230000,Chautauqua,"Kastle Resources Enterprises, Inc.",16523,00,00,GD,Lakeshore,AC,Mount 1,Cherry Creek,Medina,12,,0,,2003,"Cherry Creek, NY
(42.296322, -79.099108)"
31013187450000,Chautauqua,Frewsburg Central School,18745,00,00,GD,Lakeshore,AC,Frewsburg C S 1,Carroll,Medina,12,2798,0,0,2002,"Carroll, NY
(42.054174, -79.15832)"
31003605920000,Allegany,"Wilkinson, Robert",60592,00,00,OD,Richburg,IN,Jones 05,Bolivar,Richburg,0,0,0,0,2002,"Bolivar, NY
(42.066701, -78.167667)"
31013110300000,Chautauqua,Empire Energy E&P LLC,11030,00,00,GD,Lakeshore,AC,Roache 180,Ripley,Medina,12,2055,0,0,2003,"Ripley, NY
(42.266859, -79.710476)"
31009118390000,Cattaraugus,"Synergy Oil & Gas, Inc.",11839,00,00,OD,Bradford,AC,Clark W-25,Carrollton,"Chipmunk, Bradford 2nd & 3rd",0,,0,0,2005,"Carrollton, NY
(42.023289, -78.628438)"
31013209470000,Chautauqua,Empire Energy E&P LLC,20947,00,00,GD,Lakeshore,AC,Damcott W 1,Clymer,Medina,0,0,0,0,2006,"Clymer, NY
(42.02082, -79.629966)"
31003108430000,Allegany,"Smith, Ronald L.",10843,00,00,OD,Richburg,PA,Fee 21,Genesee,Richburg,0,0,0,0,2002,"Genesee, NY
(42.02693, -78.205893)"
31003608330000,Allegany,Emerald Oil Company,60833,00,00,OD,Richburg,AC,Putnam-Jordan 2,Wirt,Richburg,9,10,15,7,2006,"Wirt, NY
(42.137408, -78.150594)"
31013162790000,Chautauqua,"REI-NY, LLC",16279,00,00,GD,Lakeshore,AC,Risley 1,Gerry,Medina,12,3543,0,0,2002,"Gerry, NY
(42.194749, -79.250394)"
31009636290000,Cattaraugus,"Stephan, Phillip",63629,00,00,OD,Chipmunk,AC,Pfeiffer 8,Allegany,Bradford & Chipmunk,12,,0,4,2006,"Allegany, NY
(42.088061, -78.491258)"
31009661570000,Cattaraugus,"McCracken Oil & Gas, LLC",66157,00,00,OD,Bradford,IN,Wasson 41 0-7,Allegany,Bradford,0,0,,0,2003,"Allegany, NY
(42.088061, -78.491258)"
31013119070000,Chautauqua,Empire Energy E&P LLC,11907,00,00,GD,Lakeshore,AC,Miller 433,Stockton,Medina,12,2453,0,0,2004,"Stockton, NY
(42.316097, -79.359685)"
31013152690000,Chautauqua,Empire Energy E&P LLC,15269,00,00,GD,Lakeshore,AC,"Strine, A 1",Ripley,Medina,12,711,0,0,2006,"Ripley, NY
(42.266859, -79.710476)"
31013185190000,Chautauqua,"Kastle Resources Enterprises, Inc.",18519,00,00,GD,Lakeshore,AC,Carpenter 5,Ellington,Medina,12,3941.1599999999999,0,,2001,"Ellington, NY
(42.215868, -79.108075)"
31009221130000,Cattaraugus,"Hydrocarbon Generation, Inc.",22113,00,00,OD,Chipmunk,AC,Benson p52,Allegany,Chipmunk,12,,0,43,2005,"Allegany, NY
(42.088061, -78.491258)"
31013169810000,Chautauqua,Great Lakes Energy Partners,16981,00,00,GD,Lakeshore,AC,"Humphrey, V 1",French Creek,Medina,12,1082,0,0,2005,"French Creek, NY
(42.053599, -79.703602)"
31009609670000,Cattaraugus,"McCracken Oil & Gas, LLC",60967,00,00,OD,Chipmunk,AC,B/R 17,Allegany,Bradford & Chipmunk,12,0,0,,2002,"Allegany, NY
(42.088061, -78.491258)"
31099195430000,Seneca,Minard Run Oil Co.,19543,00,00,GD,Fayette-Waterloo,AC,Somerville 5 (4105),Varick,Queenston,12,1601,,,2003,"Varick, NY
(42.780582, -76.851922)"
31009129040000,Cattaraugus,SWEPI LP,12904,00,00,OD,Bradford,CO,Enterprise Transit St 148,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,0,0,90,2006,"Allegany, NY
(42.088061, -78.491258)"
31013193570000,Chautauqua,Empire Energy E&P LLC,19357,00,00,GD,Lakeshore,AC,"Wilson, M 1",Poland,Medina,12,1430,0,0,2003,"Poland, NY
(43.226463, -75.062063)"
